time,lat,lon,elevation,accuracy,bearing,speed
2015-08-27T11:24:54Z,51.651873,14.218318,128.500000,3.000000,37.099998,16.750000
2015-08-27T11:24:55Z,51.651986,14.218456,128.199997,3.000000,36.700001,16.500000
2015-08-27T11:24:56Z,51.652103,14.218597,128.100006,4.000000,37.099998,16.250000
2015-08-27T11:24:57Z,51.652213,14.218739,127.900002,4.000000,37.900002,15.750000
2015-08-27T11:24:58Z,51.652326,14.218879,127.400002,4.000000,38.400002,15.750000
2015-08-27T11:24:59Z,51.652436,14.219025,127.800003,4.000000,39.200001,16.250000
2015-08-27T11:25:00Z,51.652548,14.219177,128.600006,4.000000,40.000000,16.500000
2015-08-27T11:25:01Z,51.652662,14.219319,128.000000,4.000000,39.400002,16.000000
2015-08-27T11:25:02Z,51.652772,14.219463,127.500000,3.000000,39.200001,15.750000
2015-08-27T11:25:03Z,51.652876,14.219606,128.000000,3.000000,39.700001,15.750000
2015-08-27T11:25:04Z,51.652982,14.219735,127.699997,4.000000,39.000000,15.500000
2015-08-27T11:25:05Z,51.653086,14.219871,127.699997,4.000000,38.900002,15.000000
2015-08-27T11:25:06Z,51.653186,14.220002,128.199997,4.000000,39.000000,14.500000
2015-08-27T11:25:07Z,51.653288,14.220129,128.000000,4.000000,39.099998,14.250000
2015-08-27T11:25:08Z,51.653385,14.220255,127.800003,4.000000,39.299999,14.000000
2015-08-27T11:25:09Z,51.653477,14.220376,126.900002,3.000000,39.400002,13.500000
2015-08-27T11:25:10Z,51.653568,14.220495,126.500000,4.000000,39.299999,13.250000
2015-08-27T11:25:11Z,51.653659,14.220616,126.800003,4.000000,39.900002,13.000000
2015-08-27T11:25:12Z,51.653742,14.220748,127.300003,4.000000,43.599998,12.750000
2015-08-27T11:25:13Z,51.653815,14.220880,127.099998,4.000000,47.900002,12.250000
2015-08-27T11:25:14Z,51.653892,14.221010,127.000000,5.000000,47.000000,12.250000
2015-08-27T11:25:15Z,51.653970,14.221134,127.300003,5.000000,45.500000,12.250000
2015-08-27T11:25:16Z,51.654047,14.221258,127.400002,5.000000,45.299999,12.250000
2015-08-27T11:25:17Z,51.654126,14.221366,127.199997,6.000000,44.299999,12.000000
2015-08-27T11:25:18Z,51.654218,14.221454,127.099998,4.000000,39.799999,12.000000
2015-08-27T11:25:19Z,51.654307,14.221564,127.300003,4.000000,39.900002,12.250000
2015-08-27T11:25:20Z,51.654400,14.221699,127.400002,4.000000,40.200001,13.000000
2015-08-27T11:25:21Z,51.654488,14.221806,127.800003,4.000000,38.400002,12.500000
2015-08-27T11:25:22Z,51.654576,14.221918,127.900002,5.000000,38.599998,12.500000
2015-08-27T11:25:23Z,51.654660,14.222038,128.199997,5.000000,40.900002,13.000000
2015-08-27T11:25:24Z,51.654740,14.222163,128.600006,5.000000,41.299999,12.750000
2015-08-27T11:25:25Z,51.654859,14.222286,128.500000,4.000000,37.900002,14.000000
2015-08-27T11:25:26Z,51.654959,14.222405,128.899994,4.000000,38.299999,14.250000
2015-08-27T11:25:27Z,51.655050,14.222520,129.399994,4.000000,39.000000,13.750000
2015-08-27T11:25:28Z,51.655146,14.222641,129.699997,4.000000,38.700001,13.750000
2015-08-27T11:25:29Z,51.655244,14.222744,129.699997,4.000000,36.599998,13.500000
2015-08-27T11:25:30Z,51.655334,14.222866,130.100006,5.000000,36.299999,13.500000
2015-08-27T11:25:31Z,51.655435,14.222975,130.100006,5.000000,35.299999,13.250000
2015-08-27T11:25:32Z,51.655535,14.223084,130.300003,6.000000,34.299999,13.500000
2015-08-27T11:25:33Z,51.655637,14.223186,130.300003,7.000000,33.099998,13.250000
2015-08-27T11:25:34Z,51.655740,14.223267,130.399994,8.000000,31.100000,13.250000
2015-08-27T11:25:35Z,51.655791,14.223255,130.000000,6.000000,23.400000,11.500000
2015-08-27T11:25:36Z,51.655863,14.223329,129.100006,6.000000,25.299999,11.000000
2015-08-27T11:25:37Z,51.655950,14.223406,129.100006,7.000000,28.600000,11.000000
2015-08-27T11:25:38Z,51.655973,14.223398,128.899994,4.000000,31.600000,9.000000
2015-08-27T11:25:39Z,51.656024,14.223476,128.600006,5.000000,33.599998,8.250000
2015-08-27T11:25:40Z,51.656075,14.223577,129.300003,5.000000,45.099998,8.750000
2015-08-27T11:25:41Z,51.656022,14.223727,129.300003,4.000000,84.099998,8.500000
2015-08-27T11:25:42Z,51.655953,14.223834,128.800003,4.000000,110.000000,9.000000
2015-08-27T11:25:43Z,51.655923,14.223960,128.500000,4.000000,112.400002,9.250000
2015-08-27T11:25:44Z,51.655888,14.224087,128.000000,5.000000,113.099998,9.750000
2015-08-27T11:25:45Z,51.655837,14.224216,128.300003,5.000000,116.400002,10.250000
2015-08-27T11:25:46Z,51.655740,14.224363,128.800003,5.000000,124.599998,12.500000
2015-08-27T11:25:47Z,51.655663,14.224499,129.399994,5.000000,124.699997,12.250000
2015-08-27T11:25:48Z,51.655599,14.224633,129.100006,5.000000,125.400002,12.250000
2015-08-27T11:25:49Z,51.655533,14.224775,128.899994,5.000000,126.300003,12.250000
2015-08-27T11:25:50Z,51.655487,14.224915,128.500000,5.000000,123.500000,11.500000
2015-08-27T11:25:51Z,51.655488,14.225043,128.500000,5.000000,114.599998,10.000000
2015-08-27T11:25:52Z,51.655455,14.225171,128.600006,4.000000,115.400002,9.750000
2015-08-27T11:25:53Z,51.655403,14.225276,128.600006,4.000000,122.800003,8.750000
2015-08-27T11:25:54Z,51.655353,14.225380,129.500000,4.000000,128.800003,9.000000
2015-08-27T11:25:55Z,51.655294,14.225494,129.899994,4.000000,128.899994,10.000000
2015-08-27T11:25:56Z,51.655247,14.225623,130.199997,4.000000,124.800003,10.500000
2015-08-27T11:25:57Z,51.655196,14.225765,130.300003,5.000000,122.800003,11.000000
2015-08-27T11:25:58Z,51.655138,14.225906,131.000000,5.000000,121.400002,11.750000
2015-08-27T11:25:59Z,51.655061,14.226067,130.800003,5.000000,122.099998,12.750000
2015-08-27T11:26:00Z,51.654999,14.226231,130.699997,5.000000,121.500000,13.250000
2015-08-27T11:26:01Z,51.654940,14.226401,130.899994,5.000000,121.400002,13.750000
2015-08-27T11:26:02Z,51.654873,14.226568,130.699997,5.000000,122.000000,13.750000
2015-08-27T11:26:03Z,51.654793,14.226739,129.800003,5.000000,122.199997,13.750000
2015-08-27T11:26:04Z,51.654713,14.226908,129.300003,4.000000,122.900002,14.000000
2015-08-27T11:26:05Z,51.654646,14.227083,129.600006,5.000000,122.900002,14.250000
2015-08-27T11:26:06Z,51.654566,14.227265,130.300003,5.000000,122.699997,14.500000
2015-08-27T11:26:07Z,51.654499,14.227443,130.399994,6.000000,122.599998,14.500000
2015-08-27T11:26:08Z,51.654428,14.227624,130.399994,6.000000,122.300003,14.750000
2015-08-27T11:26:09Z,51.654368,14.227795,130.500000,5.000000,121.400002,14.500000
2015-08-27T11:26:10Z,51.654288,14.227978,130.399994,5.000000,122.599998,14.750000
2015-08-27T11:26:11Z,51.654223,14.228153,130.300003,4.000000,122.699997,14.500000
2015-08-27T11:26:12Z,51.654156,14.228332,130.300003,5.000000,123.000000,14.500000
2015-08-27T11:26:13Z,51.654086,14.228503,130.199997,11.000000,123.400002,14.250000
2015-08-27T11:26:14Z,51.654025,14.228652,130.300003,11.000000,124.800003,13.500000
2015-08-27T11:26:15Z,51.653960,14.228803,130.699997,12.000000,126.099998,13.250000
2015-08-27T11:26:16Z,51.653837,14.228923,130.800003,11.000000,136.300003,13.250000
2015-08-27T11:26:17Z,51.653756,14.229048,131.100006,11.000000,138.500000,12.750000
2015-08-27T11:26:18Z,51.653609,14.229155,131.000000,11.000000,145.199997,13.500000
2015-08-27T11:26:19Z,51.653490,14.229224,130.899994,10.000000,151.600006,12.750000
2015-08-27T11:26:20Z,51.653360,14.229309,131.199997,10.000000,155.600006,14.250000
2015-08-27T11:26:21Z,51.653251,14.229389,130.899994,11.000000,156.399994,13.750000
2015-08-27T11:26:22Z,51.653132,14.229453,130.899994,11.000000,159.000000,13.500000
2015-08-27T11:26:23Z,51.653001,14.229509,130.800003,10.000000,162.600006,14.250000
2015-08-27T11:26:24Z,51.652870,14.229575,130.800003,10.000000,162.699997,14.250000
2015-08-27T11:26:25Z,51.652730,14.229622,130.500000,10.000000,165.600006,14.500000
2015-08-27T11:26:26Z,51.652586,14.229678,130.100006,10.000000,166.000000,14.750000
2015-08-27T11:26:27Z,51.652463,14.229734,130.500000,10.000000,165.300003,14.250000
2015-08-27T11:26:28Z,51.652335,14.229787,130.399994,10.000000,164.899994,14.250000
2015-08-27T11:26:29Z,51.652200,14.229839,131.199997,10.000000,165.600006,15.000000
2015-08-27T11:26:30Z,51.652069,14.229887,130.800003,10.000000,165.000000,15.000000
2015-08-27T11:26:31Z,51.651949,14.229941,130.899994,10.000000,165.500000,15.000000
2015-08-27T11:26:32Z,51.651818,14.229998,131.699997,10.000000,165.399994,15.000000
2015-08-27T11:26:33Z,51.651685,14.230052,131.600006,10.000000,165.300003,15.000000
2015-08-27T11:26:34Z,51.651557,14.230107,131.199997,10.000000,164.699997,14.000000
2015-08-27T11:26:35Z,51.651428,14.230173,131.399994,10.000000,164.100006,14.500000
2015-08-27T11:26:36Z,51.651299,14.230228,131.699997,11.000000,164.300003,14.500000
2015-08-27T11:26:37Z,51.651176,14.230281,131.300003,10.000000,165.100006,14.500000
2015-08-27T11:26:38Z,51.651042,14.230318,131.100006,10.000000,166.100006,14.500000
2015-08-27T11:26:39Z,51.650917,14.230363,131.100006,11.000000,166.500000,14.500000
2015-08-27T11:26:40Z,51.650806,14.230418,130.899994,11.000000,165.399994,13.750000
2015-08-27T11:26:41Z,51.650717,14.230461,131.199997,11.000000,167.100006,12.500000
2015-08-27T11:26:42Z,51.650626,14.230477,131.600006,11.000000,169.399994,11.750000
2015-08-27T11:26:43Z,51.650592,14.230506,131.300003,11.000000,170.100006,9.000000
2015-08-27T11:26:44Z,51.650614,14.230532,131.100006,10.000000,164.100006,4.500000
2015-08-27T11:26:45Z,51.650595,14.230538,130.500000,10.000000,165.600006,3.000000
2015-08-27T11:26:46Z,51.650568,14.230550,130.600006,11.000000,166.699997,3.000000
2015-08-27T11:26:47Z,51.650555,14.230559,130.600006,11.000000,158.100006,2.000000
2015-08-27T11:26:49Z,51.650546,14.230545,130.300003,10.000000,169.899994,0.500000
2015-08-27T11:26:50Z,51.650533,14.230535,129.699997,10.000000,169.899994,0.500000
2015-08-27T11:26:53Z,51.650522,14.230540,129.699997,9.000000,163.899994,1.000000
2015-08-27T11:26:54Z,51.650509,14.230546,129.699997,10.000000,154.600006,1.250000
2015-08-27T11:26:55Z,51.650492,14.230576,130.199997,9.000000,125.500000,2.000000
2015-08-27T11:26:56Z,51.650483,14.230611,130.300003,9.000000,104.599998,2.250000
2015-08-27T11:26:57Z,51.650493,14.230652,129.800003,9.000000,69.400002,2.750000
2015-08-27T11:26:58Z,51.650502,14.230699,129.399994,10.000000,74.099998,3.000000
2015-08-27T11:26:59Z,51.650529,14.230753,129.600006,10.000000,54.599998,4.250000
2015-08-27T11:27:00Z,51.650567,14.230806,129.600006,10.000000,45.200001,5.250000
2015-08-27T11:27:01Z,51.650635,14.230861,130.100006,10.000000,37.599998,6.500000
2015-08-27T11:27:02Z,51.650691,14.230926,130.399994,10.000000,37.099998,7.250000
2015-08-27T11:27:03Z,51.650745,14.230987,130.800003,11.000000,36.799999,7.250000
2015-08-27T11:27:04Z,51.650800,14.231050,130.399994,11.000000,36.500000,7.500000
2015-08-27T11:27:05Z,51.650867,14.231121,130.500000,11.000000,35.700001,8.000000
2015-08-27T11:27:06Z,51.650918,14.231187,130.699997,11.000000,36.400002,8.000000
2015-08-27T11:27:07Z,51.651019,14.231305,130.500000,10.000000,36.200001,9.750000
2015-08-27T11:27:08Z,51.651070,14.231392,130.899994,10.000000,42.200001,9.250000
2015-08-27T11:27:09Z,51.651134,14.231472,130.600006,10.000000,41.200001,9.500000
2015-08-27T11:27:10Z,51.651209,14.231548,130.199997,10.000000,39.099998,9.500000
2015-08-27T11:27:11Z,51.651278,14.231620,130.800003,10.000000,38.500000,9.000000
2015-08-27T11:27:12Z,51.651335,14.231697,130.699997,10.000000,37.299999,8.750000
2015-08-27T11:27:13Z,51.651395,14.231773,130.800003,11.000000,37.099998,8.750000
2015-08-27T11:27:14Z,51.651448,14.231857,130.800003,11.000000,38.099998,8.500000
2015-08-27T11:27:15Z,51.651511,14.231936,131.000000,11.000000,37.700001,8.750000
2015-08-27T11:27:16Z,51.651568,14.232006,130.800003,12.000000,37.700001,8.500000
2015-08-27T11:27:17Z,51.651629,14.232076,130.699997,12.000000,36.900002,8.250000
2015-08-27T11:27:18Z,51.651631,14.231999,130.699997,11.000000,19.200001,4.750000
2015-08-27T11:27:19Z,51.651643,14.232004,129.899994,11.000000,15.400000,3.750000
2015-08-27T11:27:20Z,51.651651,14.231931,130.800003,10.000000,323.700012,2.750000
2015-08-27T11:27:21Z,51.651655,14.231954,130.800003,10.000000,309.200012,1.500000
